die	0.17217856834470252	0.19560047562425684	0.00570801317233809	3.2446463335496436E-5
der	0.08030394611864261	0.0066884661117717	0.11844127332601537	0.4526281635301752
eine	0.020205509023400396	0.046076099881093936	7.683863885839736E-4	3.244646333549643E-4
das	0.03583455660132977	0.051872770511296074	7.683863885839736E-4	6.489292667099286E-4
den	8.634832915983076E-5	0.09973246135552913	0.07563117453347969	3.244646333549643E-4
einer	8.634832915983076E-5	8.917954815695601E-4	0.020856201975850714	0.029850746268656716
ein	0.032380623434936535	0.030469678953626636	6.586169045005489E-4	3.244646333549643E-4
dem	2.5904498747949227E-4	0.00267538644470868	0.07003293084522502	3.2446463335496436E-5
des	8.634832915983076E-6	2.9726516052318666E-4	1.0976948408342481E-5	0.21414665801427643
einem	1.7269665831966152E-4	0.0011890606420927466	0.023380900109769485	3.2446463335496436E-5
einen	8.634832915983076E-5	0.0312128418549346	6.586169045005489E-4	3.2446463335496436E-5
eines	8.634832915983076E-6	2.9726516052318666E-4	1.0976948408342481E-5	0.03244646333549643
'ne	8.634832915983076E-6	1.4863258026159334E-5	1.0976948408342481E-5	3.2446463335496436E-5
d.	8.634832915983076E-6	1.4863258026159334E-5	1.0976948408342481E-5	3.244646333549643E-4
