$,	$,	Akk	0.05042016806722689
$,	$,	Dat	0.01680672268907563
$,	$,	Nom	0.04201680672268908
$,	$.	Gen	0.019230769230769232
$,	$.	Nom	0.36538461538461536
$,	*	Nom	0.25
$,	APPR	Akk	0.15412186379928317
$,	APPR	Dat	0.4551971326164875
$,	APPR	Gen	0.03225806451612903
$,	APPR	Nom	0.025089605734767026
$,	APPRART	Akk	0.0594059405940594
$,	APPRART	Dat	0.8613861386138614
$,	Akk	$,	0.13948497854077252
$,	Akk	$.	0.032188841201716736
$,	Akk	APPO	0.002145922746781116
$,	Akk	APPR	0.2510729613733906
$,	Akk	APPRART	0.04291845493562232
$,	Akk	Akk	0.023605150214592276
$,	Akk	Dat	0.004291845493562232
$,	Akk	Gen	0.0944206008583691
$,	Akk	KOKOM	0.006437768240343348
$,	Akk	KON	0.1223175965665236
$,	Akk	Nom	0.02575107296137339
$,	Akk	PTKZU	0.10944206008583691
$,	Akk	VAFIN	0.004291845493562232
$,	Akk	VAINF	0.002145922746781116
$,	Akk	VVFIN	0.02145922746781116
$,	Akk	VVINF	0.04721030042918455
$,	Akk	VVIZU	0.060085836909871244
$,	Akk	VVPP	0.01072961373390558
$,	Dat	$,	0.2839506172839506
$,	Dat	$.	0.06172839506172839
$,	Dat	APPO	0.00823045267489712
$,	Dat	APPR	0.05761316872427984
$,	Dat	APPRART	0.01646090534979424
$,	Dat	Akk	0.04938271604938271
$,	Dat	Dat	0.1111111111111111
$,	Dat	Gen	0.06995884773662552
$,	Dat	KOKOM	0.00411522633744856
$,	Dat	KON	0.27983539094650206
$,	Dat	Nom	0.012345679012345678
$,	Dat	PTKZU	0.00411522633744856
$,	Dat	VMFIN	0.00411522633744856
$,	Dat	VVFIN	0.01646090534979424
$,	Dat	VVINF	0.00411522633744856
$,	Dat	VVPP	0.01646090534979424
$,	Gen	$,	0.2653061224489796
$,	Gen	$.	0.10204081632653061
$,	Gen	APPR	0.04081632653061224
$,	Gen	Akk	0.02040816326530612
$,	Gen	Gen	0.14285714285714285
$,	Gen	KON	0.22448979591836735
$,	Gen	Nom	0.061224489795918366
$,	Gen	PRELS	0.02040816326530612
$,	Gen	VAFIN	0.02040816326530612
$,	Gen	VVFIN	0.04081632653061224
$,	Gen	VVPP	0.061224489795918366
$,	KOKOM	Akk	0.08
$,	KOKOM	Nom	0.42
$,	KON	Akk	0.0979020979020979
$,	KON	Dat	0.030303030303030304
$,	KON	Gen	0.023310023310023312
$,	KON	Nom	0.27505827505827507
$,	KOUI	Akk	0.5446428571428571
$,	KOUI	Dat	0.11607142857142858
$,	KOUI	Nom	0.008928571428571428
$,	KOUS	Akk	0.043410852713178294
$,	KOUS	Dat	0.018604651162790697
$,	KOUS	Gen	0.007751937984496124
$,	KOUS	Nom	0.7271317829457364
$,	Nom	$,	0.17164179104477612
$,	Nom	$.	0.043532338308457715
$,	Nom	APPR	0.0945273631840796
$,	Nom	APPRART	0.0236318407960199
$,	Nom	Akk	0.007462686567164179
$,	Nom	Gen	0.09203980099502487
$,	Nom	KOKOM	0.007462686567164179
$,	Nom	KON	0.11069651741293532
$,	Nom	Nom	0.22014925373134328
$,	Nom	PTKZU	0.006218905472636816
$,	Nom	VAFIN	0.09825870646766169
$,	Nom	VMFIN	0.029850746268656716
$,	Nom	VVFIN	0.0845771144278607
$,	Nom	VVINF	0.0024875621890547263
$,	Nom	VVPP	0.007462686567164179
$,	PDS	Gen	0.0196078431372549
$,	PIS	Akk	0.05405405405405406
$,	PIS	Dat	0.02702702702702703
$,	PIS	Nom	0.05405405405405406
$,	PRELAT	Akk	0.13043478260869565
$,	PRELAT	Nom	0.8260869565217391
$,	PRELS	Akk	0.2602739726027397
$,	PRELS	Dat	0.0624048706240487
$,	PRELS	Gen	0.0030441400304414
$,	PRELS	Nom	0.1537290715372907
$,	PWAV	Akk	0.06172839506172839
$,	PWAV	Nom	0.7283950617283951
$,	PWS	Akk	0.18604651162790697
$,	PWS	Dat	0.09302325581395349
$,	PWS	Nom	0.23255813953488372
$,	VAFIN	Akk	0.1064516129032258
$,	VAFIN	Dat	0.02903225806451613
$,	VAFIN	Gen	0.012903225806451613
$,	VAFIN	Nom	0.4806451612903226
$,	VMFIN	Akk	0.13533834586466165
$,	VMFIN	Dat	0.05263157894736842
$,	VMFIN	Nom	0.45112781954887216
$,	VVFIN	Akk	0.15331010452961671
$,	VVFIN	Dat	0.036004645760743324
$,	VVFIN	Gen	0.010452961672473868
$,	VVFIN	Nom	0.6132404181184669
$,	VVIMP	Akk	0.2
$,	VVIMP	Dat	0.6
$,	VVIMP	Nom	0.2
$,	VVINF	Nom	0.029411764705882353
$,	VVPP	Nom	0.012658227848101266
$.	$,	Akk	0.022900763358778626
$.	$,	Nom	0.1450381679389313
$.	$.	Akk	0.029239766081871343
$.	$.	Gen	0.023391812865497075
$.	$.	Nom	0.21637426900584794
$.	*	Akk	0.1111111111111111
$.	*	Nom	0.3333333333333333
$.	APPR	Akk	0.17058222676200205
$.	APPR	Dat	0.658835546475996
$.	APPR	Gen	0.04085801838610827
$.	APPR	Nom	0.024514811031664963
$.	APPRART	Akk	0.0044444444444444444
$.	APPRART	Dat	0.9155555555555556
$.	APPRART	Nom	0.013333333333333334
$.	Akk	$,	0.0851063829787234
$.	Akk	$.	0.02553191489361702
$.	Akk	*	0.00425531914893617
$.	Akk	APPO	0.00425531914893617
$.	Akk	APPR	0.17446808510638298
$.	Akk	APPRART	0.03404255319148936
$.	Akk	Akk	0.02553191489361702
$.	Akk	Dat	0.00425531914893617
