Bevölkerungsbegehren	Sg	Masc.Neut	Dat	Bevölkerungsbegehren.Bevölkerungsbegehre.Bevölkerungsbegehr	2	3/10/2005 12:26:34	3/10/2005 12:26:44		218
Bevölkerungsfest	Sg	Masc.Neut	Akk	Bevölkerungsfest	2	3/10/2005 12:26:34	3/10/2005 12:26:44		219
Bevölkerungswagen	Sg	Masc	Akk	Bevölkerungswagen.Bevölkerungswage.Bevölkerungswag	2	3/10/2005 12:26:34	3/10/2005 12:26:44		220
Bewegung	Sg	Fem	Akk	Bewegung	2	3/10/2005 12:43:7	3/10/2005 12:43:12		221
Beweis	Sg	Masc.Fem	Nom.Akk.Dat	Beweis.Bewei	7	3/10/2005 11:49:9	3/10/2005 13:23:57		222
Bewerber	Sg	Masc.Fem	Dat	Bewerber.Bewerbe.Bewerb	1	3/10/2005 13:15:53	3/10/2005 13:15:53		223
Bewohner	Pl	Masc.Fem.Neut	Nom	Bewohner.Bewohne.Bewohn	7	3/10/2005 12:54:57	3/10/2005 13:40:35		224
Bezeichnung	Sg	Fem	Nom.Dat	Bezeichnung	13	3/10/2005 12:4:21	3/10/2005 13:40:35		225
Bezeichnungen	Pl	Masc.Fem.Neut	Dat	Bezeichnung	2	3/10/2005 12:4:22	3/10/2005 12:4:39		226
Beziehung	Sg	Fem	Dat	Beziehung	1	3/10/2005 11:48:8	3/10/2005 11:48:8		227
Bezug	Sg	Masc	Nom.Akk	Bezug	3	3/10/2005 12:27:23	3/10/2005 12:51:1		228
Bier	Sg	Masc.Neut	Dat	Bier.Bie.Bi	1	3/10/2005 13:29:23	3/10/2005 13:29:23		229
Bild	Sg	Neut	Nom.Akk.Dat	Bild	15	3/10/2005 12:7:55	3/10/2005 12:47:47		230
Bildung	Sg	Fem	Dat	Bildung	2	3/10/2005 12:10:32	3/10/2005 12:10:48		231
Billigung	Sg	Fem	Dat	Billigung	2	3/10/2005 12:14:40	3/10/2005 12:14:55		232
Billion	Sg	Fem	Dat	Billion	1	3/10/2005 11:48:7	3/10/2005 11:48:7		233
Bindestrich	Sg	Masc.Fem.Neut	Akk	Bindestrich	2	3/10/2005 12:7:54	3/10/2005 12:8:8		234
Bindestrichifizierung	Sg	Fem	Dat	Bindestrichifizierung	2	3/10/2005 12:7:55	3/10/2005 12:8:8		235
Bindewörtchens	Sg	Masc.Neut	Gen	Bindewörtchen	1	3/10/2005 11:50:7	3/10/2005 11:50:7		236
Binnenseen	Sg	Neut	Akk	Binnenseen.Binnensee.Binnense	2	3/10/2005 12:14:39	3/10/2005 12:14:55		237
Bleistift	Sg	Masc.Neut	Dat	Bleistift	2	3/10/2005 11:52:39	3/10/2005 11:52:48		238
Blick	Pl	Masc.Fem.Neut	Dat	Blick	2	3/10/2005 12:5:45	3/10/2005 12:6:3		239
Blumenladens	Sg	Masc.Neut	Gen	Blumenladen	2	3/10/2005 11:57:2	3/10/2005 11:57:15		240
Blutsauger	Pl	Masc.Fem.Neut	Akk	Blutsauger.Blutsauge.Blutsaug	2	3/10/2005 11:54:27	3/10/2005 11:54:38		241
Blähwort	Sg	Masc.Neut	Nom	Blähwort	2	3/10/2005 13:34:7	3/10/2005 13:34:23		242
Blümchen	Sg	Neut	Nom	Blümchen.Blümche.Blümch	1	3/10/2005 11:49:9	3/10/2005 11:49:9		243
Boden	Sg	Masc.Neut	Dat	Boden.Bode.Bod	8	3/10/2005 11:56:9	3/10/2005 12:7:9		244
Bohne	Sg	Masc.Fem.Neut	Nom	Bohne	2	3/10/2005 12:1:1	3/10/2005 12:1:20		245
Boiler	Sg	Masc.Neut	Akk	Boiler.Boile.Boil	1	3/10/2005 11:48:8	3/10/2005 11:48:8		246
Bolivianismus	Sg	Masc.Neut	Nom	Bolivianismus.Bolivianismu	2	3/10/2005 12:6:55	3/10/2005 12:7:9		247
Boom	Sg	Masc.Neut	Dat	Boom	1	3/10/2005 11:48:6	3/10/2005 11:48:6		248
Boulevardzeitung	Sg	Fem	Akk	Boulevardzeitung	1	3/10/2005 11:49:9	3/10/2005 11:49:9		249
Braunschweiger	Sg	Fem	Dat	Braunschweiger.Braunschweige.Braunschweig	2	3/10/2005 11:53:33	3/10/2005 11:53:42		250
Braut	Sg	Masc.Fem.Neut	Nom	Braut	2	3/10/2005 12:3:10	3/10/2005 12:3:30		251
Brautpaar	Sg	Neut	Akk	Brautpaar	2	3/10/2005 12:1:1	3/10/2005 12:1:20		252
Brief	Sg	Masc	Akk.Dat	Brief	4	3/10/2005 12:3:9	3/10/2005 12:10:49		253
Briefe	Sg	Masc.Fem	Dat	Briefe	1	3/10/2005 11:46:3	3/10/2005 11:46:3		254
Briefen	Pl	Masc.Fem.Neut	Dat	Briefe	2	3/10/2005 11:46:3	3/10/2005 11:46:3		255
Briten	Sg.Pl	Masc.Fem.Neut	Nom	Brite.Brit.Briten	4	3/10/2005 11:46:49	3/10/2005 11:58:12		256
Brunnen	Pl	Masc.Fem.Neut	Dat	Brunne.Brunn	2	3/10/2005 12:2:2	3/10/2005 12:2:22		257
Bräutigam	Sg	Masc.Fem	Nom	Bräutigam	2	3/10/2005 12:1:1	3/10/2005 12:1:20		258
Brücke	Sg	Fem	Dat	Brücke	2	3/10/2005 12:42:15	3/10/2005 12:42:20		259
Buch	Sg	Neut	Nom	Buch	4	3/10/2005 12:30:37	3/10/2005 13:39:48		260
Buchdruckersprache	Sg	Fem	Dat	Buchdruckersprache	2	3/10/2005 13:39:30	3/10/2005 13:39:47		261
Buchhändler	Sg	Masc.Neut	Nom	Buchhändler.Buchhändle.Buchhändl	2	3/10/2005 11:51:47	3/10/2005 11:51:56		262
Buchstaben	Sg.Pl	Masc	Akk.Dat	Buchstabe.Buchstab.Buchstaben	5	3/10/2005 12:58:10	3/10/2005 13:39:47		263
Buchstabenzahl	Sg	Masc.Fem.Neut	Akk	Buchstabenzahl	1	3/10/2005 12:38:24	3/10/2005 12:38:24		264
Buchverlag	Sg	Masc	Akk	Buchverlag	2	3/10/2005 13:39:30	3/10/2005 13:39:47		265
Bulgarischen	Sg	Masc.Neut	Dat	Bulgarischen.Bulgarische.Bulgarisch	2	3/10/2005 13:40:58	3/10/2005 13:41:14		266
Bundesgesetzblatt	Sg	Masc.Neut	Gen	Bundesgesetzblatt	2	3/10/2005 12:7:54	3/10/2005 12:8:8		267
Bundesland	Sg	Neut	Akk	Bundesland	3	3/10/2005 12:13:27	3/10/2005 13:29:23		268
Bundesregierung	Pl	Masc.Fem.Neut	Dat	Bundesregierung	2	3/10/2005 12:7:54	3/10/2005 12:8:8		269
Bundesstaaten	Pl	Masc.Fem.Neut	Dat	Bundesstaate.Bundesstaat	2	3/10/2005 13:41:55	3/10/2005 13:42:11		270
Bundestag	Sg	Masc.Neut	Dat	Bundestag	2	3/10/2005 12:4:21	3/10/2005 12:4:39		271
Bundeswehr	Sg	Fem	Dat	Bundeswehr	1	3/10/2005 12:54:9	3/10/2005 12:54:9		272
Burg	Sg	Masc.Fem.Neut	Nom	Burg	2	3/10/2005 12:13:27	3/10/2005 12:13:45		273
Burrito	Sg	Masc	Nom.Akk	Burrito	4	3/10/2005 11:55:16	3/10/2005 11:55:29		274
Bus	Pl	Masc.Fem.Neut	Dat	Bus	1	3/10/2005 12:51:0	3/10/2005 12:51:0		275
Bäckerei	Sg	Fem	Gen	Bäckerei	2	3/10/2005 11:57:59	3/10/2005 11:58:12		276
Bäckers	Sg	Masc.Neut	Gen	Bäcker	1	3/10/2005 13:6:3	3/10/2005 13:6:3		277
Bär	Sg	Masc.Fem	Nom	Bär	2	3/10/2005 12:10:33	3/10/2005 12:10:49		278
Büffet	Sg	Neut	Akk	Büffet	2	3/10/2005 11:50:7	3/10/2005 11:50:7		279
Bühne	Sg	Fem	Dat	Bühne	1	3/10/2005 11:48:6	3/10/2005 11:48:6		280
Büro	Sg	Masc.Neut	Nom.Dat	Büro	4	3/10/2005 12:20:14	3/10/2005 12:20:29		281
CD	Sg	Fem	Nom.Akk	CD	4	3/10/2005 12:21:3	3/10/2005 12:29:50		282
Caddies	Sg	Masc.Neut	Dat	Caddies.Caddie	2	3/10/2005 13:11:55	3/10/2005 13:11:58		283
Carolin	Sg	Fem	Dat	Carolin	2	3/10/2005 12:5:45	3/10/2005 12:6:3		284
Cent	Sg	Masc.Neut	Dat	Cent	1	3/10/2005 12:35:57	3/10/2005 12:35:57		285
Chance	Sg	Fem	Akk	Chance	2	3/10/2005 11:51:8	3/10/2005 11:51:15		286
Chaos	Sg	Masc.Neut	Gen	Chaos.Chao	2	3/10/2005 11:52:39	3/10/2005 11:52:48		287
Charakter	Sg	Masc.Fem.Neut	Akk	Charakter.Charakte.Charakt	2	3/10/2005 12:0:6	3/10/2005 12:0:22		288
Chardonnay	Sg	Masc.Fem.Neut	Akk	Chardonnay	2	3/10/2005 13:42:35	3/10/2005 13:42:51		289
Charme	Sg	Masc	Akk	Charme	2	3/10/2005 12:4:23	3/10/2005 12:4:41		290
Chauffeurs	Sg	Masc.Neut	Gen	Chauffeur	2	3/10/2005 12:31:21	3/10/2005 12:31:25		291
Chef	Sg	Masc.Fem	Nom	Chef	3	3/10/2005 13:17:32	3/10/2005 13:23:4		292
Chefposten	Sg	Masc	Akk	Chefposten.Chefposte.Chefpost	1	3/10/2005 11:50:6	3/10/2005 11:50:6		293
Chemiker	Sg	Masc.Neut	Nom.Dat	Chemiker.Chemike.Chemik	2	3/10/2005 11:44:22	3/10/2005 11:44:22		294
Chiemsees	Sg	Masc.Neut	Gen	Chiemse	2	3/10/2005 12:28:55	3/10/2005 12:29:2		295
China	Sg	Neut	Nom	China	1	3/10/2005 12:59:53	3/10/2005 12:59:53		296
Christentum	Sg	Masc.Neut	Dat	Christentum	1	3/10/2005 13:16:46	3/10/2005 13:16:46		297
Comic	Sg	Masc.Neut	Dat	Comic	2	3/10/2005 12:4:21	3/10/2005 12:4:39		298
Computer	Sg	Masc.Neut	Akk	Computer.Compute.Comput	2	3/10/2005 13:36:26	3/10/2005 13:36:42		299
Computerfachsprache	Sg	Masc.Fem.Neut	Nom	Computerfachsprache	1	3/10/2005 13:6:3	3/10/2005 13:6:3		300
Concise	Sg	Masc.Neut	Dat	Concise	2	3/10/2005 12:0:6	3/10/2005 12:0:22		301
Cousine	Sg	Fem	Dat	Cousine	2	3/10/2005 13:32:31	3/10/2005 13:32:48		302
DAAD	Sg	Masc.Fem	Nom	DAAD	2	3/10/2005 12:7:54	3/10/2005 12:8:7		303
DDR	Sg	Fem	Dat	DDR	2	3/10/2005 12:5:45	3/10/2005 12:6:3		304
Dahinscheiden	Sg	Neut	Nom	Dahinscheiden.Dahinscheide.Dahinscheid	2	3/10/2005 13:31:46	3/10/2005 13:32:2		305
Dame	Sg	Fem	Nom	Dame	1	3/10/2005 11:48:8	3/10/2005 11:48:8		306
Dampfkessel	Sg	Masc.Neut	Nom	Dampfkessel	1	3/10/2005 11:48:8	3/10/2005 11:48:8		307
Dank	Sg	Masc.Fem.Neut	Akk	Dank	2	3/10/2005 12:5:45	3/10/2005 12:6:3		308
Darstellung	Sg	Fem	Nom.Dat	Darstellung	3	3/10/2005 11:54:26	3/10/2005 13:8:17		309
Dasein	Sg	Masc.Neut	Akk	Dasein	2	3/10/2005 12:10:32	3/10/2005 12:10:48		310
Dativ	Sg.Pl	Masc	Nom.Akk.Dat	Dativ	519	3/10/2005 11:44:23	3/10/2005 13:43:27		311
Dativerbsen	Pl	Masc.Fem.Neut	Dat	Dativerbse.Dativerbs	2	3/10/2005 12:6:55	3/10/2005 12:7:10		312
Dativs	Sg	Masc.Neut	Gen	Dativ	3	3/10/2005 11:46:3	3/10/2005 12:57:20		313
Datums	Sg	Masc.Fem.Neut	Akk	Datums.Datum	2	3/10/2005 13:18:21	3/10/2005 13:18:21		314
Definition	Sg	Masc.Fem.Neut	Dat	Definition	2	3/10/2005 11:46:49	3/10/2005 11:46:51		315
Dehnungs-	Sg	Masc.Fem.Neut	Nom	Dehnungs-	2	3/10/2005 12:13:27	3/10/2005 12:13:45		316
Dehnungs-c	Sg	Neut	Nom.Akk	Dehnungs-c	6	3/10/2005 12:13:27	3/10/2005 12:13:45		317
Dehnungszeichen	Sg	Masc.Neut	Nom	Dehnungszeichen.Dehnungszeiche.Dehnungszeich	2	3/10/2005 12:13:27	3/10/2005 12:13:45		318
Dekade	Sg	Fem	Nom.Akk.Dat	Dekade	22	3/10/2005 11:51:7	3/10/2005 12:4:41		319
Demonstranten	Sg	Masc.Fem.Neut	Nom	Demonstranten.Demonstrante.Demonstrant	1	3/10/2005 11:49:9	3/10/2005 11:49:9		320
Demonstrativpronomens	Sg	Masc.Neut	Gen	Demonstrativpronomen	6	3/10/2005 12:29:44	3/10/2005 12:30:42		321
Deppenzeichen	Sg	Masc.Neut	Nom	Deppenzeichen.Deppenzeiche.Deppenzeich	2	3/10/2005 12:7:54	3/10/2005 12:8:7		322
Design	Sg	Masc.Neut	Nom	Design	2	3/10/2005 11:45:5	3/10/2005 11:45:8		323
Designerin	Sg	Masc.Fem.Neut	Nom	Designerin	2	3/10/2005 13:32:31	3/10/2005 13:32:48		324
Detail	Sg	Masc.Neut	Dat	Detail	1	3/10/2005 13:15:53	3/10/2005 13:15:53		325
Deutsche	Sg	Neut	Nom.Akk	Deutsche	7	3/10/2005 12:9:32	3/10/2005 13:25:29		326
Deutschen	Sg.Pl	Masc.Neut	Nom.Dat.Gen	Deutsche	53	3/10/2005 11:46:49	3/10/2005 13:42:11		327
Deutschlehrer	Sg	Masc.Neut	Nom	Deutschlehrer.Deutschlehre.Deutschlehr	2	3/10/2005 12:2:3	3/10/2005 12:2:22		328
Deutschtümelei	Sg	Masc.Fem.Neut	Dat	Deutschtümelei	1	3/10/2005 11:49:9	3/10/2005 11:49:9		329
Dezember	Sg	Masc.Fem	Nom	Dezember.Dezembe.Dezemb	1	3/10/2005 13:29:23	3/10/2005 13:29:23		330
Dezennium	Sg	Neut	Nom	Dezennium	2	3/10/2005 12:4:21	3/10/2005 12:4:39		331
Dialekt	Sg	Masc	Akk.Dat	Dialekt	4	3/10/2005 12:5:45	3/10/2005 12:6:3		332
Dialekten	Pl	Masc.Fem.Neut	Dat	Dialekt	3	3/10/2005 12:13:27	3/10/2005 12:51:1		333
Dialektform	Sg	Fem	Dat	Dialektform	2	3/10/2005 12:5:46	3/10/2005 12:6:4		334
Diamant	Sg	Masc.Neut	Nom	Diamant	2	3/10/2005 12:42:15	3/10/2005 12:42:20		335
Diaspora	Sg	Fem	Dat	Diaspora	2	3/10/2005 12:3:9	3/10/2005 12:3:29		336
Dichtung	Sg	Masc.Fem.Neut	Nom	Dichtung	1	3/10/2005 13:20:41	3/10/2005 13:20:41		337
Dienstes	Sg	Masc.Neut	Gen	Dienst	1	3/10/2005 12:54:9	3/10/2005 12:54:9		338
Differenzierung	Sg	Masc.Fem.Neut	Nom	Differenzierung	1	3/10/2005 13:26:17	3/10/2005 13:26:17		339
Diktat	Sg.Pl	Masc.Neut	Dat	Diktat	4	3/10/2005 12:14:40	3/10/2005 12:14:56		340
Dilemma	Sg	Neut	Nom	Dilemma	2	3/10/2005 12:6:55	3/10/2005 12:7:10		341
Ding	Sg	Masc.Neut	Nom	Ding	1	3/10/2005 13:6:2	3/10/2005 13:6:2		342
Dinge	Sg	Fem	Dat	Dinge	2	3/10/2005 12:14:41	3/10/2005 12:14:56		343
Dingen	Pl	Masc.Fem.Neut	Dat	Dinge	1	3/10/2005 11:48:6	3/10/2005 11:48:6		344
Dinger	Pl	Masc.Fem.Neut	Nom	Dinge	2	3/10/2005 12:6:56	3/10/2005 12:7:10		345
Dirigent	Sg	Masc.Fem	Nom	Dirigent	1	3/10/2005 11:44:22	3/10/2005 11:44:22		346
Diskussion	Sg	Fem	Akk	Diskussion	2	3/10/2005 12:9:32	3/10/2005 12:9:49		347
Doktor	Sg	Masc.Fem	Dat	Doktor	2	3/10/2005 12:3:10	3/10/2005 12:3:30		348
Doktortitel	Sg	Masc.Fem.Neut	Akk	Doktortitel	1	3/10/2005 11:44:22	3/10/2005 11:44:22		349
Dollar	Sg	Masc.Neut	Dat	Dollar	2	3/10/2005 12:35:57	3/10/2005 12:35:57		350
Dollars	Sg	Masc.Neut	Gen	Dollar	2	3/10/2005 11:54:26	3/10/2005 11:54:37		351
Dom	Sg	Masc.Neut	Dat	Dom	2	3/10/2005 12:5:45	3/10/2005 12:6:3		352
Don	Sg	Masc.Neut	Dat	Don	2	3/10/2005 12:9:32	3/10/2005 12:9:49		353
Donau	Sg	Masc.Fem.Neut	Nom	Donau	4	3/10/2005 12:9:32	3/10/2005 12:9:49		354
Donnerstag	Sg.Pl	Masc.Neut	Dat	Donnerstag	3	3/10/2005 12:51:1	3/10/2005 13:32:2		355
Doppel-k	Sg	Neut	Akk	Doppel-k	2	3/10/2005 12:13:27	3/10/2005 12:13:45		356
Doppelkonsonant	Sg	Masc.Neut	Akk	Doppelkonsonant	1	3/10/2005 12:38:24	3/10/2005 12:38:24		357
Doppelpunkt	Sg	Masc	Akk	Doppelpunkt	2	3/10/2005 12:8:41	3/10/2005 12:8:55		358
Dorf	Sg	Neut	Nom.Dat	Dorf	5	3/10/2005 11:49:9	3/10/2005 12:27:30		359
Dorfbewohner	Pl	Masc.Fem.Neut	Nom	Dorfbewohner.Dorfbewohne.Dorfbewohn	1	3/10/2005 12:36:45	3/10/2005 12:36:45		360
Dossier	Sg	Neut	Nom	Dossier	4	3/10/2005 13:42:35	3/10/2005 13:43:27		361
Dossiers	Sg	Masc.Neut	Gen	Dossier	4	3/10/2005 13:42:35	3/10/2005 13:43:27		362
Dreck	Sg	Masc.Neut	Dat	Dreck	1	3/10/2005 11:49:9	3/10/2005 11:49:9		363
Dreher	Pl	Masc.Fem.Neut	Nom	Dreher.Drehe.Dreh	2	3/10/2005 12:1:1	3/10/2005 12:1:20		364
Drill	Sg	Masc	Akk	Drill	1	3/10/2005 13:8:17	3/10/2005 13:8:17		365
Drittel	Sg	Masc.Neut	Nom	Drittel	2	3/10/2005 13:41:55	3/10/2005 13:42:11		366
Drogenmissbrauch	Sg	Masc.Fem.Neut	Nom	Drogenmissbrauch	1	3/10/2005 11:48:6	3/10/2005 11:48:6		367
Druck	Sg	Masc.Fem	Nom	Druck	2	3/10/2005 12:16:17	3/10/2005 12:16:31		368
Duden	Sg	Masc.Fem	Nom	Duden.Dude.Dud	6	3/10/2005 12:6:55	3/10/2005 13:32:48		369
Dudenverlag	Sg	Masc.Neut	Dat	Dudenverlag	1	3/10/2005 11:44:22	3/10/2005 11:44:22		370
Dunkel	Sg	Neut	Akk	Dunkel	2	3/10/2005 12:14:40	3/10/2005 12:14:55		371
Duplikat	Sg	Masc.Neut	Akk	Duplikat	2	3/10/2005 12:29:44	3/10/2005 12:29:50		372
Durchbruch	Sg	Masc.Fem	Nom	Durchbruch	2	3/10/2005 13:41:55	3/10/2005 13:42:11		373
Durchschnittskonsumenten	Sg	Masc	Akk	Durchschnittskonsumenten.Durchschnittskonsumente.Durchschnittskonsument	1	3/10/2005 13:8:17	3/10/2005 13:8:17		374
Durchsicht	Sg	Fem	Dat	Durchsicht	2	3/10/2005 12:7:54	3/10/2005 12:8:8		375
Durst	Sg	Masc.Neut	Dat	Durst	2	3/10/2005 11:57:2	3/10/2005 11:57:15		376
Dörfer	Pl	Masc.Fem.Neut	Dat	Dörfer	2	3/10/2005 12:2:3	3/10/2005 12:2:22		377
Düsseldorfer	Sg	Masc.Fem	Nom	Düsseldorfer.Düsseldorfe.Düsseldorf	4	3/10/2005 12:6:55	3/10/2005 12:7:9		378
E-M	Sg	Fem	Nom.Akk.Dat	E-M	249	3/10/2005 11:44:23	3/10/2005 13:43:27		379
Ebene	Sg	Masc.Fem.Neut	Dat	Ebene	2	3/10/2005 13:41:55	3/10/2005 13:42:11		380
Effekt	Sg	Masc	Akk	Effekt	4	3/10/2005 12:32:5	3/10/2005 12:32:9		381
Ehre	Sg	Fem	Nom	Ehre	1	3/10/2005 12:39:10	3/10/2005 12:39:10		382
Ehrenwort	Sg	Masc.Neut	Akk	Ehrenwort	2	3/10/2005 13:36:26	3/10/2005 13:36:42		383
Ei	Sg	Neut	Akk	Ei	4	3/10/2005 12:5:48	3/10/2005 12:6:6		384
Eifel	Sg	Fem	Dat	Eifel	2	3/10/2005 12:14:39	3/10/2005 12:14:55		385
Eiffestraße	Sg	Fem	Dat	Eiffestraße	2	3/10/2005 12:7:54	3/10/2005 12:8:8		386
Eigenschaft	Sg	Fem	Dat	Eigenschaft	1	3/10/2005 11:50:6	3/10/2005 11:50:6		387
Einbruch	Sg	Masc.Neut	Dat	Einbruch	2	3/10/2005 13:30:55	3/10/2005 13:31:11		388
Eindruck	Sg	Masc.Neut	Akk.Dat	Eindruck	4	3/10/2005 12:1:1	3/10/2005 13:17:34		389
Eindrucks	Sg	Masc.Neut	Gen	Eindruck	1	3/10/2005 11:49:9	3/10/2005 11:49:9		390
Einfahrt	Sg	Fem	Nom.Akk	Einfahrt	4	3/10/2005 11:53:33	3/10/2005 11:53:43		391
Einfallsreichtum	Sg	Masc.Fem	Nom	Einfallsreichtum	2	3/10/2005 12:4:21	3/10/2005 12:4:39		392
Einführung	Sg	Fem	Dat	Einführung	1	3/10/2005 12:49:22	3/10/2005 12:49:22		393
Eingang	Sg	Masc.Fem.Neut	Akk	Eingang	2	3/10/2005 12:4:21	3/10/2005 12:4:39		394
Eingangssignal	Sg	Masc.Neut	Akk	Eingangssignal	1	3/10/2005 13:6:3	3/10/2005 13:6:3		395
Eingefrieren	Sg	Masc.Neut	Dat	Eingefrieren.Eingefriere.Eingefrier	2	3/10/2005 12:14:40	3/10/2005 12:14:56		396
Einheit	Sg	Fem	Akk	Einheit	1	3/10/2005 12:53:22	3/10/2005 12:53:22		397
Einparkens	Sg	Masc.Neut	Gen	Einparken	2	3/10/2005 11:55:16	3/10/2005 11:55:28		398
Einsatz	Sg	Masc.Fem	Nom.Dat	Einsatz	6	3/10/2005 12:3:10	3/10/2005 13:8:17		399
Einschnitt	Sg	Masc	Akk	Einschnitt	2	3/10/2005 11:51:7	3/10/2005 11:51:14		400
Einstieg	Pl	Masc.Fem.Neut	Dat	Einstieg	2	3/10/2005 12:2:2	3/10/2005 12:2:22		401
Eintrag	Sg	Masc.Neut	Akk.Dat	Eintrag	3	3/10/2005 12:51:0	3/10/2005 13:6:46		402
Eintritt	Sg	Masc.Fem	Nom	Eintritt	2	3/10/2005 12:27:23	3/10/2005 12:27:30		403
Einwanderern	Sg	Masc.Fem.Neut	Akk	Einwanderern	2	3/10/2005 13:41:55	3/10/2005 13:42:11		404
Einweihung	Sg	Fem	Dat	Einweihung	1	3/10/2005 11:44:22	3/10/2005 11:44:22		405
Einwurf	Sg	Masc.Neut	Nom	Einwurf	2	3/10/2005 12:3:8	3/10/2005 12:3:28		406
Einzahl	Sg	Fem	Dat	Einzahl	2	3/10/2005 12:10:33	3/10/2005 12:10:48		407
Eis	Sg	Neut	Nom.Akk	Ei	5	3/10/2005 13:19:7	3/10/2005 13:19:8		408
Elan	Sg	Masc.Fem.Neut	Akk	Elan	2	3/10/2005 11:54:26	3/10/2005 11:54:37		409
Elativ	Sg	Masc.Fem	Nom	Elativ	1	3/10/2005 12:52:31	3/10/2005 12:52:31		410
Elbe	Sg	Masc.Fem.Neut	Nom	Elbe	2	3/10/2005 12:9:32	3/10/2005 12:9:49		411
Elektriker	Sg	Masc.Fem	Nom	Elektriker.Elektrike.Elektrik	2	3/10/2005 12:5:46	3/10/2005 12:6:3		412
Elektronikkaufhauses	Sg	Masc.Neut	Gen	Elektronikkaufhaus	2	3/10/2005 12:4:21	3/10/2005 12:4:39		413
Elternträume	Pl	Masc.Fem.Neut	Nom	Elternträum.Elterntraum	2	3/10/2005 11:52:39	3/10/2005 11:52:48		414
Empfehlung	Sg	Fem	Akk.Dat	Empfehlung	5	3/10/2005 11:59:0	3/10/2005 13:15:53		415
Empörung	Sg	Masc.Fem.Neut	Nom	Empörung	2	3/10/2005 13:0:41	3/10/2005 13:0:43		416
Ende	Sg	Neut	Nom.Akk.Dat	Ende	18	3/10/2005 11:46:2	3/10/2005 13:39:47		417
Endsieg	Sg	Masc.Fem	Nom	Endsieg	1	3/10/2005 13:8:17	3/10/2005 13:8:17		418
Endsilbe	Sg	Masc.Fem.Neut	Nom.Akk	Endsilbe	4	3/10/2005 12:9:32	3/10/2005 12:41:34		419
Endung	Sg	Fem	Nom.Akk.Dat	Endung	6	3/10/2005 12:9:32	3/10/2005 13:12:48		420
Endungs-e	Sg	Neut	Akk	Endungs-e	6	3/10/2005 12:19:30	3/10/2005 12:19:45		421
Englische	Sg	Neut	Nom.Akk	Englische	5	3/10/2005 11:51:8	3/10/2005 12:58:10		422
Englischen	Sg	Masc.Neut	Dat	Englische	27	3/10/2005 11:48:6	3/10/2005 13:25:29		423
Engländern	Pl	Masc.Fem.Neut	Dat	Engländer.Englander.Englände.Englande.Engländ.England	2	3/10/2005 12:0:5	3/10/2005 12:0:21		424
Entdeckung	Sg	Fem	Nom	Entdeckung	16	3/10/2005 11:52:39	3/10/2005 11:59:17		425
Entertainer	Sg	Masc.Fem.Neut	Nom	Entertainer.Entertaine.Entertain	2	3/10/2005 11:57:59	3/10/2005 11:58:12		426
Entführungsszene	Sg	Fem	Dat	Entführungsszene	1	3/10/2005 12:50:6	3/10/2005 12:50:6		427
Entgleisung	Sg	Fem	Akk	Entgleisung	2	3/10/2005 12:6:55	3/10/2005 12:7:10		428
Entscheidung	Sg	Fem	Nom	Entscheidung	2	3/10/2005 12:16:17	3/10/2005 12:16:31		429
Entschluss	Sg	Masc.Fem.Neut	Dat	Entschluss	1	3/10/2005 12:36:45	3/10/2005 12:36:45		430
Entschlusses	Sg	Masc.Neut	Gen	Entschluss	1	3/10/2005 12:36:45	3/10/2005 12:36:45		431
Entsprechungen	Sg	Masc.Fem.Neut	Akk	Entsprechungen.Entsprechunge.Entsprechung	2	3/10/2005 12:11:25	3/10/2005 12:11:43		432
Erbrecht	Sg	Masc.Neut	Dat	Erbrecht	2	3/10/2005 13:13:31	3/10/2005 13:13:33		433
Erdkundeunterricht	Sg	Masc.Neut	Dat	Erdkundeunterricht	1	3/10/2005 13:2:57	3/10/2005 13:2:57		434
Ereignisses	Sg	Masc.Neut	Gen	Ereigniss	2	3/10/2005 13:37:9	3/10/2005 13:37:26		435
Erfindungsreichtum	Sg	Masc	Akk	Erfindungsreichtum	2	3/10/2005 11:51:8	3/10/2005 11:51:15		436
Ergebnis	Sg	Neut	Nom.Akk	Ergebnis.Ergebni	4	3/10/2005 11:50:7	3/10/2005 13:6:3		437
Ergänzung	Sg	Fem	Akk	Ergänzung	2	3/10/2005 12:7:54	3/10/2005 12:8:8		438
Ergänzungen	Pl	Masc.Fem.Neut	Nom	Ergänzung	2	3/10/2005 12:2:2	3/10/2005 12:2:22		439
Erinnerung	Sg	Fem	Akk	Erinnerung	2	3/10/2005 12:12:34	3/10/2005 12:12:50		440
Erklärung	Sg	Fem	Nom.Akk	Erklärung	2	3/10/2005 11:44:22	3/10/2005 11:44:22		441
Erleichterungszone	Sg	Fem	Akk	Erleichterungszone	2	3/10/2005 11:52:39	3/10/2005 11:52:48		442
Erliegen	Sg	Masc.Neut	Dat	Erliegen.Erliege.Erlieg	1	3/10/2005 12:58:59	3/10/2005 12:58:59		443
Ermittler	Pl	Masc.Fem.Neut	Nom	Ermittler.Ermittle.Ermittl	2	3/10/2005 11:57:58	3/10/2005 11:58:12		444
Ermittlungen	Pl	Masc.Fem.Neut	Dat	Ermittlunge.Ermittlung	2	3/10/2005 11:57:59	3/10/2005 11:58:12		445
Ernteerfolg	Sg	Masc.Neut	Dat	Ernteerfolg	2	3/10/2005 12:1:1	3/10/2005 12:1:20		446
